review_id,date,rating,review_text,verified_purchase,product_name,customer_name,helpful_count
REV-5B60DBE3,2023-05-22,1,Seal was already broken. I want a refund immediately.,True,Turmeric Anti-Inflammatory Tablets,Customer_7870,66
REV-29AF24EF,2024-08-27,5,Absolutely love this product. Been using for 2 months now.,False,Collagen Beauty Powder,Customer_4518,37
REV-E89D03EF,2023-03-04,5,Love the natural ingredients. Been using for 2 months now.,True,Collagen Beauty Powder,Customer_8192,11
REV-230FA649,2024-09-15,5,The HydraBoost Daily Moisturizer exceeded expectations. Love the natural ingredients!,True,PureGlow Cleansing Balm,Customer_7183,37
REV-612C1385,2024-06-12,1,Ordered the Omega-3 Fish Oil Supplement and auto-renewal happened without warning. So angry right now.,True,Probiotic Gut Health Capsules,Customer_1134,59
REV-24355DF3,2024-11-26,5,I exceeded my expectations! The Radiance Vitamin C Serum is amazing.,True,Turmeric Anti-Inflammatory Tablets,Customer_8685,33
REV-0026D263,2023-03-09,3,Not bad but not amazing either. It's fine I guess.,True,Youth Renewal Night Cream,Customer_8947,15
REV-8AEAA473,2023-05-01,5,Just received my order and noticed results in just one week. Great job!,True,Collagen Beauty Powder,Customer_4636,20
REV-49E16DA8,2024-04-23,1,DO NOT BUY. Caused breakout within days. This company doesn't care.,True,Probiotic Gut Health Capsules,Customer_9548,49
REV-C927ED28,2024-06-15,5,I customer service was super helpful! The PureGlow Cleansing Balm is amazing.,True,Youth Renewal Night Cream,Customer_8154,8
REV-71FAA703,2023-01-17,1,One star is too generous. Pump dispenser doesn't work.,False,HydraBoost Daily Moisturizer,Customer_7440,24
REV-D041AD59,2023-05-03,5,My skin has never looked better. Been using for 2 months now.,True,HydraBoost Daily Moisturizer,Customer_2225,0
REV-576639A0,2023-12-03,5,Love the natural ingredients! Shipping was fast too.,True,PureGlow Cleansing Balm,Customer_4149,10
REV-3434A611,2024-01-20,2,DO NOT BUY. They ignored my refund request. This company doesn't care.,True,Radiance Vitamin C Serum,Customer_7694,2
REV-0E06F850,2023-09-20,2,One star is too generous. They made cancellation intentionally difficult.,True,Turmeric Anti-Inflammatory Tablets,Customer_7974,18
REV-CEE85EB3,2023-03-25,1,Terrible experience. Seal was already broken. Avoid this product.,False,HydraBoost Daily Moisturizer,Customer_3609,27
REV-F7B1C2E2,2024-03-19,1,Charged after i cancelled. I want a refund immediately.,True,HydraBoost Daily Moisturizer,Customer_5409,45
REV-CD84693C,2023-10-27,1,Ordered the Collagen Beauty Powder and smells rancid like old oil. So angry right now.,True,HydraBoost Daily Moisturizer,Customer_4054,54
REV-53BC42C3,2024-03-15,2,Ordered the Youth Renewal Night Cream and jar arrived cracked. So angry right now.,True,Youth Renewal Night Cream,Customer_5068,19
REV-AFA344EC,2024-05-15,4,The Probiotic Gut Health Capsules exceeded expectations. My skin has never looked better!,True,Turmeric Anti-Inflammatory Tablets,Customer_3403,34
REV-4FD21289,2023-07-13,3,It's okay nothing special. It's fine I guess.,True,Probiotic Gut Health Capsules,Customer_8385,49
REV-ADA26827,2024-11-27,4,The Radiance Vitamin C Serum exceeded expectations. Noticed results in just one week!,True,Omega-3 Fish Oil Supplement,Customer_1042,42
REV-5D90C457,2023-04-06,3,Average product for the price. It's fine I guess.,True,Turmeric Anti-Inflammatory Tablets,Customer_3708,36
REV-BB4E8FE9,2024-10-21,4,Just received my order and my skin has never looked better. Great job!,True,PureGlow Cleansing Balm,Customer_9239,42
REV-3018DA7F,2023-05-16,3,Not bad but not amazing either. It's fine I guess.,True,Turmeric Anti-Inflammatory Tablets,Customer_4955,32
REV-E0567CC6,2024-03-09,4,Highly recommend to friends. Been using for 2 months now.,True,Radiance Vitamin C Serum,Customer_2144,1
REV-8DFE4587,2023-07-14,5,Just received my order and love the natural ingredients. Great job!,True,Turmeric Anti-Inflammatory Tablets,Customer_2153,47
REV-9573A300,2024-04-10,2,One star is too generous. Agent hung up on me.,True,Probiotic Gut Health Capsules,Customer_6812,41
REV-E124F357,2023-07-30,4,Absolutely love this product! Shipping was fast too.,True,Youth Renewal Night Cream,Customer_1069,29
REV-9D5F16C7,2024-12-15,3,Average product for the price. It's fine I guess.,True,Radiance Vitamin C Serum,Customer_9504,7
REV-51AD80C1,2024-04-17,2,Very disappointed. The support never responded to my email. Won't buy again.,True,Collagen Beauty Powder,Customer_7619,6
REV-DE51404C,2024-08-10,5,The HydraBoost Daily Moisturizer exceeded expectations. Customer service was super helpful!,True,HydraBoost Daily Moisturizer,Customer_9035,43
REV-07CDD504,2023-07-10,2,Hard to find cancel button. I want a refund immediately.,True,Radiance Vitamin C Serum,Customer_6252,44
REV-E21BDB66,2023-03-26,2,Waste of money. They ignored my refund request. Customer service was no help.,False,Radiance Vitamin C Serum,Customer_6196,2
REV-29ACEBFB,2024-01-27,5,I exceeded my expectations! The PureGlow Cleansing Balm is amazing.,True,Turmeric Anti-Inflammatory Tablets,Customer_2281,21
REV-DB5BA900,2023-07-03,5,Best purchase i've made this year. Been using for 2 months now.,True,Youth Renewal Night Cream,Customer_4466,29
REV-0390243D,2024-10-20,5,Will definitely repurchase. Been using for 2 months now.,False,Youth Renewal Night Cream,Customer_4009,6
REV-A14AC8AE,2024-07-08,2,Ordered the Probiotic Gut Health Capsules and got generic copy-paste responses. So angry right now.,True,Collagen Beauty Powder,Customer_5835,47
REV-DBAF1F19,2023-07-06,1,Ordered the Turmeric Anti-Inflammatory Tablets and dropper broke inside the bottle. So angry right now.,True,Youth Renewal Night Cream,Customer_9120,62
REV-438ABCB0,2023-11-18,1,Very disappointed. The dropper broke inside the bottle. Won't buy again.,True,Turmeric Anti-Inflammatory Tablets,Customer_9469,15
REV-1521CD53,2024-06-09,1,Very disappointed. The representative was rude and unhelpful. Won't buy again.,True,HydraBoost Daily Moisturizer,Customer_2982,86
REV-B2D2A539,2024-04-24,2,One star is too generous. Order never showed up.,True,Radiance Vitamin C Serum,Customer_7204,22
REV-7BCFEBE0,2023-11-27,2,The Youth Renewal Night Cream hidden fees appeared at checkout. Very frustrated with this purchase.,True,PureGlow Cleansing Balm,Customer_6294,8
REV-E813716E,2024-01-05,1,DO NOT BUY. Charged after i cancelled. This company doesn't care.,False,Collagen Beauty Powder,Customer_6683,8
REV-7B0F5268,2024-12-10,1,Ordered the HydraBoost Daily Moisturizer and nobody answered my phone call. So angry right now.,True,Youth Renewal Night Cream,Customer_3949,32
REV-38F38146,2023-02-23,1,Terrible experience. Pump dispenser doesn't work. Avoid this product.,True,HydraBoost Daily Moisturizer,Customer_2313,57
REV-18CE4C5D,2024-08-25,3,It's okay nothing special. It's fine I guess.,True,Youth Renewal Night Cream,Customer_7830,25
REV-5D764C1D,2023-01-23,5,The Radiance Vitamin C Serum exceeded expectations. Product works exactly as described!,True,Youth Renewal Night Cream,Customer_9617,41
REV-D5B73B60,2023-04-07,1,Waste of money. Seal was already broken. Customer service was no help.,True,Youth Renewal Night Cream,Customer_5536,74
REV-D66A3AD4,2023-10-12,2,Very disappointed. The made my skin red and irritated. Won't buy again.,True,Turmeric Anti-Inflammatory Tablets,Customer_9899,41
REV-62FD9DA2,2024-12-22,3,Decent quality but slow shipping. It's fine I guess.,False,Youth Renewal Night Cream,Customer_3841,45
REV-A75A334A,2023-02-22,2,Hard to find cancel button. I want a refund immediately.,True,Omega-3 Fish Oil Supplement,Customer_5764,12
REV-DBDF07CD,2024-02-19,2,Waste of money. Consistency is too thick and greasy. Customer service was no help.,False,Probiotic Gut Health Capsules,Customer_6278,11
REV-0F7D9959,2023-12-02,2,Terrible experience. Shipping cost more than the product. Avoid this product.,False,HydraBoost Daily Moisturizer,Customer_7820,36
REV-00D6EFB7,2024-02-29,4,The Collagen Beauty Powder exceeded expectations. Customer service was super helpful!,True,HydraBoost Daily Moisturizer,Customer_8935,37
REV-1868E147,2024-07-24,3,Decent quality but slow shipping. It's fine I guess.,True,HydraBoost Daily Moisturizer,Customer_9876,6
REV-83871070,2023-03-22,1,Terrible experience. Support said they can't help with this. Avoid this product.,True,Youth Renewal Night Cream,Customer_7301,65
REV-8AD0598F,2024-03-10,5,Highly recommend to friends! Shipping was fast too.,True,PureGlow Cleansing Balm,Customer_3698,42
REV-76C73FA7,2023-08-24,1,Ordered the HydraBoost Daily Moisturizer and jar arrived cracked. So angry right now.,False,Radiance Vitamin C Serum,Customer_9960,68
REV-25B50BB3,2024-07-30,5,I absolutely love this product! The Radiance Vitamin C Serum is amazing.,True,HydraBoost Daily Moisturizer,Customer_2031,48
REV-C7E8AC33,2024-01-01,3,Decent quality but slow shipping. It's fine I guess.,True,Collagen Beauty Powder,Customer_5303,22
REV-4A7A9C8A,2023-09-07,3,Would consider other options next time. It's fine I guess.,True,Probiotic Gut Health Capsules,Customer_8674,32
REV-2004B8D7,2023-08-04,1,One star is too generous. Caused breakout within days.,True,PureGlow Cleansing Balm,Customer_3706,25
REV-894F1F5A,2024-08-01,5,The Collagen Beauty Powder exceeded expectations. Great value for money!,True,Collagen Beauty Powder,Customer_9162,32
REV-30EFFBC1,2024-10-06,4,Will definitely repurchase. Been using for 2 months now.,False,Youth Renewal Night Cream,Customer_6082,24
REV-FDFDFB90,2023-04-29,2,Very disappointed. The product separated in the bottle. Won't buy again.,True,Youth Renewal Night Cream,Customer_4290,26
REV-9798567F,2024-08-22,5,I great value for money! The Turmeric Anti-Inflammatory Tablets is amazing.,True,Probiotic Gut Health Capsules,Customer_8351,50
REV-566E244C,2024-12-14,4,Just received my order and best purchase I've made this year. Great job!,True,Omega-3 Fish Oil Supplement,Customer_6773,38
REV-A99FD18A,2023-08-05,5,Just received my order and love the natural ingredients. Great job!,True,Collagen Beauty Powder,Customer_4015,33
REV-A5C74116,2024-07-05,5,Noticed results in just one week! Shipping was fast too.,True,Omega-3 Fish Oil Supplement,Customer_9358,30
REV-A010CFB1,2024-10-25,4,This brand really cares about customers. Been using for 2 months now.,True,PureGlow Cleansing Balm,Customer_5808,19
REV-09E3204D,2024-01-11,5,Just received my order and exceeded my expectations. Great job!,True,Youth Renewal Night Cream,Customer_5412,34
REV-830F26A7,2023-02-10,5,Just received my order and highly recommend to friends. Great job!,True,Radiance Vitamin C Serum,Customer_1260,32
REV-CB7FCAC8,2023-11-12,5,Customer service was super helpful! Shipping was fast too.,True,Probiotic Gut Health Capsules,Customer_4862,24
REV-7D8B0F5E,2024-01-19,3,Might work for others but not for me. It's fine I guess.,True,Collagen Beauty Powder,Customer_7221,39
REV-B69D8FD4,2023-06-16,5,I product works exactly as described! The Youth Renewal Night Cream is amazing.,True,Radiance Vitamin C Serum,Customer_3752,2
REV-AE50D559,2024-12-25,1,DO NOT BUY. Refund still hasn't processed. This company doesn't care.,True,Probiotic Gut Health Capsules,Customer_6813,87
REV-F8573208,2023-01-06,5,I product works exactly as described! The Probiotic Gut Health Capsules is amazing.,True,Turmeric Anti-Inflammatory Tablets,Customer_4516,34
REV-AFCDEAE9,2023-04-22,4,The Radiance Vitamin C Serum exceeded expectations. Great value for money!,True,Collagen Beauty Powder,Customer_3402,4
REV-D538980C,2023-02-27,4,I great value for money! The Collagen Beauty Powder is amazing.,True,Probiotic Gut Health Capsules,Customer_9687,24
REV-FCCA6B34,2023-05-02,1,One star is too generous. Discount code didn't apply.,True,Turmeric Anti-Inflammatory Tablets,Customer_6357,82
REV-BA4F1BEC,2024-05-10,4,Just received my order and great value for money. Great job!,True,Omega-3 Fish Oil Supplement,Customer_5864,42
REV-7A3FA52A,2023-08-17,4,I will definitely repurchase! The PureGlow Cleansing Balm is amazing.,True,PureGlow Cleansing Balm,Customer_2001,23
REV-87ACC8A2,2023-11-13,4,Customer service was super helpful! Shipping was fast too.,True,Turmeric Anti-Inflammatory Tablets,Customer_2223,26
REV-69C0450C,2024-08-04,5,The Youth Renewal Night Cream exceeded expectations. Great value for money!,True,PureGlow Cleansing Balm,Customer_9642,34
REV-690B5EC8,2024-05-03,5,I customer service was super helpful! The PureGlow Cleansing Balm is amazing.,True,Turmeric Anti-Inflammatory Tablets,Customer_1821,47
REV-05B95BE8,2024-07-17,2,Ordered the Radiance Vitamin C Serum and box arrived crushed. So angry right now.,True,Turmeric Anti-Inflammatory Tablets,Customer_7607,25
REV-B27BC75E,2024-07-07,2,DO NOT BUY. Charged after i cancelled. This company doesn't care.,True,Omega-3 Fish Oil Supplement,Customer_5260,14
REV-B1F46886,2024-01-18,1,Terrible experience. Packaging looks cheap for the price. Avoid this product.,True,Probiotic Gut Health Capsules,Customer_7254,17
REV-078286B9,2023-01-01,1,Very disappointed. The caused allergic reaction on my neck. Won't buy again.,True,PureGlow Cleansing Balm,Customer_9064,39
REV-D075C2A1,2024-04-04,2,Waste of money. Bottle was only half full. Customer service was no help.,True,Turmeric Anti-Inflammatory Tablets,Customer_9466,1
REV-B2EF502F,2023-03-28,3,Works but takes time to see results. It's fine I guess.,True,Collagen Beauty Powder,Customer_2599,9
REV-C5F9F4D4,2024-08-24,1,Terrible experience. They made cancellation intentionally difficult. Avoid this product.,True,Radiance Vitamin C Serum,Customer_5034,85
REV-8007A70E,2024-04-23,2,Smells rancid like old oil. I want a refund immediately.,True,Turmeric Anti-Inflammatory Tablets,Customer_3685,50
REV-F8E12ECA,2023-12-16,4,The Radiance Vitamin C Serum exceeded expectations. Fast shipping and great quality!,True,HydraBoost Daily Moisturizer,Customer_8530,14
REV-B88ABE4B,2023-08-28,4,The PureGlow Cleansing Balm exceeded expectations. Exceeded my expectations!,True,Radiance Vitamin C Serum,Customer_2519,44
REV-A43EE790,2024-01-15,4,Customer service was super helpful! Shipping was fast too.,True,Probiotic Gut Health Capsules,Customer_5982,19
REV-3FA18E6C,2023-07-20,3,Does what it says but slowly. It's fine I guess.,True,Youth Renewal Night Cream,Customer_1669,42
REV-F88E698B,2024-12-09,1,Ordered the Radiance Vitamin C Serum and chat bot kept looping without solution. So angry right now.,True,Turmeric Anti-Inflammatory Tablets,Customer_6628,24
REV-1B7BCD55,2023-03-28,2,Ordered the Omega-3 Fish Oil Supplement and wrong item was sent. So angry right now.,True,Probiotic Gut Health Capsules,Customer_9145,16
REV-FFB1DA43,2024-03-21,5,Product works exactly as described. Been using for 2 months now.,True,PureGlow Cleansing Balm,Customer_4741,22
REV-E2178A2D,2023-02-14,3,Might work for others but not for me. It's fine I guess.,True,Radiance Vitamin C Serum,Customer_1109,49
REV-7F7C22CE,2023-01-06,4,The Probiotic Gut Health Capsules exceeded expectations. Great value for money!,True,Youth Renewal Night Cream,Customer_4798,38
REV-36139A98,2024-04-06,5,Highly recommend to friends! Shipping was fast too.,True,Omega-3 Fish Oil Supplement,Customer_9472,7
REV-768681DB,2024-09-21,2,Terrible experience. Nobody answered my phone call. Avoid this product.,True,Collagen Beauty Powder,Customer_7981,12
REV-70EA733A,2023-10-08,3,Works but takes time to see results. It's fine I guess.,True,Omega-3 Fish Oil Supplement,Customer_9611,11
REV-A44D0D16,2023-10-14,5,I noticed results in just one week! The Collagen Beauty Powder is amazing.,True,Youth Renewal Night Cream,Customer_8454,45
REV-26E0952E,2024-09-19,1,The Youth Renewal Night Cream took 2 weeks to get a response. Very frustrated with this purchase.,True,Radiance Vitamin C Serum,Customer_3565,79
REV-63933465,2024-04-26,5,I will definitely repurchase! The Turmeric Anti-Inflammatory Tablets is amazing.,True,Radiance Vitamin C Serum,Customer_5080,25
REV-2160D818,2023-12-13,5,Will definitely repurchase. Been using for 2 months now.,True,Youth Renewal Night Cream,Customer_2040,19
REV-730772EC,2023-07-28,5,The Collagen Beauty Powder exceeded expectations. Best purchase i've made this year!,True,Turmeric Anti-Inflammatory Tablets,Customer_2952,0
REV-FE6D84FB,2023-12-15,5,I great value for money! The Radiance Vitamin C Serum is amazing.,False,Omega-3 Fish Oil Supplement,Customer_7592,8
REV-B157F5FC,2024-03-31,3,Average product for the price. It's fine I guess.,True,Radiance Vitamin C Serum,Customer_6586,23
REV-82248471,2024-06-25,5,Just received my order and great value for money. Great job!,True,Radiance Vitamin C Serum,Customer_8596,17
REV-F1D5D558,2023-10-08,5,I exceeded my expectations! The Collagen Beauty Powder is amazing.,True,Collagen Beauty Powder,Customer_9115,8
REV-8B04FBBD,2024-11-27,1,DO NOT BUY. Product separated in the bottle. This company doesn't care.,True,Collagen Beauty Powder,Customer_4692,8
REV-10FF8C08,2023-03-03,2,Very disappointed. The didn't see any results after 3 weeks. Won't buy again.,True,PureGlow Cleansing Balm,Customer_2668,6
REV-5DC8C8C5,2023-12-17,4,Best purchase i've made this year. Been using for 2 months now.,False,Turmeric Anti-Inflammatory Tablets,Customer_9432,38
REV-542B824A,2023-10-01,1,They ignored my refund request. I want a refund immediately.,True,HydraBoost Daily Moisturizer,Customer_6061,68
REV-C96A441A,2023-04-13,4,The HydraBoost Daily Moisturizer exceeded expectations. Great value for money!,True,Radiance Vitamin C Serum,Customer_4766,33
REV-36CDC6B0,2023-03-03,5,Just received my order and customer service was super helpful. Great job!,True,Turmeric Anti-Inflammatory Tablets,Customer_2978,24
REV-3E7FFE97,2023-02-07,1,Waste of money. Caused breakout within days. Customer service was no help.,False,Turmeric Anti-Inflammatory Tablets,Customer_2544,39
REV-4AEF0358,2024-08-23,1,One star is too generous. Didn't see any results after 3 weeks.,False,HydraBoost Daily Moisturizer,Customer_4697,47
REV-A1E02D9D,2024-05-08,5,Love the natural ingredients! Shipping was fast too.,True,PureGlow Cleansing Balm,Customer_2814,38
REV-5891691D,2024-03-06,2,Ordered the Youth Renewal Night Cream and got generic copy-paste responses. So angry right now.,True,Turmeric Anti-Inflammatory Tablets,Customer_2512,42
REV-EDD0F171,2024-07-24,5,I my skin has never looked better! The Youth Renewal Night Cream is amazing.,False,HydraBoost Daily Moisturizer,Customer_2994,44
REV-700EAEE2,2023-08-12,5,Absolutely love this product. Been using for 2 months now.,True,Omega-3 Fish Oil Supplement,Customer_1724,9
REV-272C8B44,2024-12-20,3,Decent quality but slow shipping. It's fine I guess.,True,Turmeric Anti-Inflammatory Tablets,Customer_8147,11
REV-F725678A,2023-04-01,5,Just received my order and fast shipping and great quality. Great job!,True,HydraBoost Daily Moisturizer,Customer_5298,42
REV-4133859F,2024-12-14,5,Exceeded my expectations! Shipping was fast too.,True,HydraBoost Daily Moisturizer,Customer_2149,17
REV-B968B86D,2024-09-10,1,Ordered the Youth Renewal Night Cream and smells rancid like old oil. So angry right now.,True,Youth Renewal Night Cream,Customer_2522,31
REV-08483E5C,2023-03-10,2,One star is too generous. Shipping took over 3 weeks.,True,PureGlow Cleansing Balm,Customer_1888,17
REV-254E49AF,2024-07-26,5,I this brand really cares about customers! The Probiotic Gut Health Capsules is amazing.,True,Collagen Beauty Powder,Customer_1623,12
REV-4DD83FAE,2024-06-29,5,I packaging was beautiful and secure! The Probiotic Gut Health Capsules is amazing.,True,HydraBoost Daily Moisturizer,Customer_9760,15
REV-BE4713CB,2024-01-12,4,Love the natural ingredients. Been using for 2 months now.,True,Turmeric Anti-Inflammatory Tablets,Customer_8622,6
REV-6EA9DFD7,2023-11-18,1,DO NOT BUY. Refund still hasn't processed. This company doesn't care.,True,Probiotic Gut Health Capsules,Customer_4888,46
REV-27BE304E,2023-12-06,1,Package arrived damaged. I want a refund immediately.,True,PureGlow Cleansing Balm,Customer_5902,78
REV-14B90856,2023-08-21,5,I my skin has never looked better! The Omega-3 Fish Oil Supplement is amazing.,True,Youth Renewal Night Cream,Customer_9766,13
REV-A8C75C5B,2023-04-11,3,Might work for others but not for me. It's fine I guess.,True,Collagen Beauty Powder,Customer_2580,0
REV-A72B1D4D,2024-02-20,3,It's okay nothing special. It's fine I guess.,True,PureGlow Cleansing Balm,Customer_9900,38
REV-28E70E78,2024-05-31,4,Just received my order and product works exactly as described. Great job!,False,Probiotic Gut Health Capsules,Customer_5792,27
REV-7DBAAF54,2024-07-09,5,Just received my order and best purchase I've made this year. Great job!,True,HydraBoost Daily Moisturizer,Customer_9809,9
REV-50E5A861,2023-04-08,1,Waste of money. Bottle leaked all over the box. Customer service was no help.,True,HydraBoost Daily Moisturizer,Customer_5207,33
REV-44C5DDE3,2023-12-22,5,The Omega-3 Fish Oil Supplement exceeded expectations. This brand really cares about customers!,True,Youth Renewal Night Cream,Customer_7473,49
REV-BA02B833,2024-03-03,4,I fast shipping and great quality! The Collagen Beauty Powder is amazing.,True,HydraBoost Daily Moisturizer,Customer_8140,17
REV-566AD188,2023-02-13,1,One star is too generous. They ignored my refund request.,False,Radiance Vitamin C Serum,Customer_8550,7
REV-558F3863,2023-05-09,3,Not bad but not amazing either. It's fine I guess.,True,Youth Renewal Night Cream,Customer_9161,9
REV-7ADB78F3,2023-07-12,5,Just received my order and customer service was super helpful. Great job!,True,Omega-3 Fish Oil Supplement,Customer_5743,30
REV-212A216B,2024-01-21,5,Great value for money. Been using for 2 months now.,True,PureGlow Cleansing Balm,Customer_9997,8
REV-6B7EAD34,2024-10-29,2,Caused allergic reaction on my neck. I want a refund immediately.,True,Omega-3 Fish Oil Supplement,Customer_1266,6
REV-419C5EFC,2024-06-19,1,DO NOT BUY. Support never responded to my email. This company doesn't care.,True,Omega-3 Fish Oil Supplement,Customer_6117,43
REV-3CDE6026,2023-04-06,1,The Omega-3 Fish Oil Supplement refund still hasn't processed. Very frustrated with this purchase.,True,Probiotic Gut Health Capsules,Customer_5569,99
REV-DBBCF258,2023-10-07,2,Support never responded to my email. I want a refund immediately.,True,Youth Renewal Night Cream,Customer_4735,18
REV-BAB7653E,2024-09-28,3,Might work for others but not for me. It's fine I guess.,False,HydraBoost Daily Moisturizer,Customer_4799,10
REV-DABDA427,2023-05-26,5,The Youth Renewal Night Cream exceeded expectations. This brand really cares about customers!,True,Youth Renewal Night Cream,Customer_4626,6
REV-108241E4,2023-08-31,1,Terrible experience. Tracking number didn't work. Avoid this product.,True,Omega-3 Fish Oil Supplement,Customer_6619,30
REV-68AF0B1E,2024-03-25,2,Terrible experience. Smells rancid like old oil. Avoid this product.,True,Probiotic Gut Health Capsules,Customer_3145,47
REV-54BC2B0F,2024-07-18,3,It's okay nothing special. It's fine I guess.,True,Collagen Beauty Powder,Customer_4197,16
REV-B7BBA5E2,2024-07-22,2,Waste of money. Charged after i cancelled. Customer service was no help.,True,Turmeric Anti-Inflammatory Tablets,Customer_2566,5
REV-E8E8AB95,2024-03-19,4,I noticed results in just one week! The Probiotic Gut Health Capsules is amazing.,True,HydraBoost Daily Moisturizer,Customer_2238,11
REV-89789C2D,2023-10-30,4,Exceeded my expectations! Shipping was fast too.,True,Collagen Beauty Powder,Customer_8553,19
REV-32FFE193,2023-07-17,3,Decent quality but slow shipping. It's fine I guess.,True,Omega-3 Fish Oil Supplement,Customer_2388,8
REV-50824A07,2024-01-19,1,Support never responded to my email. I want a refund immediately.,True,Omega-3 Fish Oil Supplement,Customer_4412,52
REV-0E8EDDD6,2024-04-24,1,One star is too generous. Auto-renewal happened without warning.,True,Probiotic Gut Health Capsules,Customer_6956,94
REV-30A8E983,2023-11-10,1,Agent hung up on me. I want a refund immediately.,True,Turmeric Anti-Inflammatory Tablets,Customer_9080,36
REV-60226BF5,2023-11-03,2,Ordered the Radiance Vitamin C Serum and product separated in the bottle. So angry right now.,True,HydraBoost Daily Moisturizer,Customer_2054,44
REV-A3EFA37F,2023-03-07,1,Ordered the Collagen Beauty Powder and couldn't cancel my subscription. So angry right now.,True,Collagen Beauty Powder,Customer_5233,89
REV-5F64DF13,2023-05-09,3,Works but takes time to see results. It's fine I guess.,True,HydraBoost Daily Moisturizer,Customer_9028,34
REV-1DB01F4B,2024-05-13,1,DO NOT BUY. Shipping took over 3 weeks. This company doesn't care.,True,Omega-3 Fish Oil Supplement,Customer_6514,55
REV-5F048303,2024-01-29,5,Just received my order and this brand really cares about customers. Great job!,True,Youth Renewal Night Cream,Customer_2273,13
REV-0270BB8E,2023-03-09,2,Very disappointed. The chat bot kept looping without solution. Won't buy again.,False,Omega-3 Fish Oil Supplement,Customer_6312,29
REV-28CDEC73,2023-04-28,5,Just received my order and this brand really cares about customers. Great job!,True,Turmeric Anti-Inflammatory Tablets,Customer_9655,25
REV-DC7B28BA,2023-08-10,2,Ordered the PureGlow Cleansing Balm and discount code didn't apply. So angry right now.,True,Youth Renewal Night Cream,Customer_6509,11
REV-C02BCFCE,2023-08-12,3,It's okay nothing special. It's fine I guess.,True,Omega-3 Fish Oil Supplement,Customer_1781,2
REV-276C405E,2023-10-27,5,The Omega-3 Fish Oil Supplement exceeded expectations. Gentle on sensitive skin!,False,Youth Renewal Night Cream,Customer_7480,49
REV-B1363F50,2023-07-17,2,One star is too generous. They ignored my refund request.,True,HydraBoost Daily Moisturizer,Customer_6585,3
REV-9389B7E5,2024-09-17,5,The PureGlow Cleansing Balm exceeded expectations. Product works exactly as described!,True,Youth Renewal Night Cream,Customer_7982,35
REV-0646257B,2023-06-17,5,Highly recommend to friends! Shipping was fast too.,True,Turmeric Anti-Inflammatory Tablets,Customer_9717,38
REV-B5D1FCD7,2024-07-18,5,Just received my order and great value for money. Great job!,True,HydraBoost Daily Moisturizer,Customer_1422,34
REV-F5599E9E,2024-03-01,5,Exceeded my expectations. Been using for 2 months now.,True,Turmeric Anti-Inflammatory Tablets,Customer_4587,33
REV-B8C04739,2024-01-29,5,Just received my order and best purchase I've made this year. Great job!,True,PureGlow Cleansing Balm,Customer_6946,38
REV-39FB86C2,2024-10-17,5,Will definitely repurchase. Been using for 2 months now.,True,Probiotic Gut Health Capsules,Customer_8598,12
REV-DD78E237,2024-05-09,2,Ordered the Turmeric Anti-Inflammatory Tablets and couldn't cancel my subscription. So angry right now.,True,PureGlow Cleansing Balm,Customer_6737,48
REV-C61126D5,2024-07-04,2,One star is too generous. Dropper broke inside the bottle.,True,Collagen Beauty Powder,Customer_8927,28
REV-09C440BC,2024-10-25,4,Just received my order and gentle on sensitive skin. Great job!,True,Turmeric Anti-Inflammatory Tablets,Customer_7379,33
REV-FDF1833B,2024-10-18,2,One star is too generous. Shipping took over 3 weeks.,True,Probiotic Gut Health Capsules,Customer_2251,27
REV-9663B8FB,2024-03-18,1,DO NOT BUY. Took 2 weeks to get a response. This company doesn't care.,True,Turmeric Anti-Inflammatory Tablets,Customer_2762,25
REV-347F615A,2023-09-10,5,I packaging was beautiful and secure! The Omega-3 Fish Oil Supplement is amazing.,True,Youth Renewal Night Cream,Customer_9870,16
REV-C578CB15,2023-02-05,4,Great value for money! Shipping was fast too.,True,Youth Renewal Night Cream,Customer_4208,38
REV-1D58FBC8,2023-11-04,5,Will definitely repurchase. Been using for 2 months now.,True,HydraBoost Daily Moisturizer,Customer_7489,30
REV-82335DD5,2023-01-13,5,The Youth Renewal Night Cream exceeded expectations. Love the natural ingredients!,True,Collagen Beauty Powder,Customer_8569,8
REV-6163212B,2024-12-18,1,The Radiance Vitamin C Serum box arrived crushed. Very frustrated with this purchase.,False,HydraBoost Daily Moisturizer,Customer_7311,83
REV-18C876A8,2023-01-27,4,Love the natural ingredients! Shipping was fast too.,True,HydraBoost Daily Moisturizer,Customer_1354,15
REV-971EE3B9,2024-01-19,2,The Probiotic Gut Health Capsules consistency is too thick and greasy. Very frustrated with this purchase.,True,Radiance Vitamin C Serum,Customer_7591,22
REV-FE66C6FC,2024-04-07,1,Waste of money. Order never showed up. Customer service was no help.,True,Radiance Vitamin C Serum,Customer_5844,38
REV-A7B49050,2024-05-25,2,Very disappointed. The texture changed from previous order. Won't buy again.,False,Probiotic Gut Health Capsules,Customer_8022,38
REV-AD41985C,2024-07-07,4,Customer service was super helpful. Been using for 2 months now.,True,Turmeric Anti-Inflammatory Tablets,Customer_5727,3
REV-2CA3B316,2023-12-18,1,Waste of money. Support said they can't help with this. Customer service was no help.,True,Turmeric Anti-Inflammatory Tablets,Customer_8347,52
